iteration,before,after,diff
982,581438351,581439922,1571
983,581440140,581441715,1575
984,581441936,581443507,1571
985,581443725,581445297,1572
986,581445520,581447088,1568
987,581447305,581448876,1571
988,581449092,581450670,1578
989,581450889,581452460,1571
990,581452678,581454249,1571
991,581454468,581456041,1573
992,581461607,581463385,1778
993,581463631,581465202,1571
994,581465425,581466989,1564
995,581467205,581468771,1566
996,581468987,581470559,1572
997,581470776,581472350,1574
998,581472570,581474142,1572
999,581474361,581475933,1572
